AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
97792911,Carrefour de solidarité internationale - International Internships 2010-2013 / Carrefour de solidarité internationale - Stages internationaux 2010-2013,Canada,CA,Funding,CIDA,,Extending,Embassy of Canada to Peru,,Implementing,,OECD,1/7/2009,31/7/2013,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41081,Environmental education/ training,43082.01|15205.01,"Research/scientific institutions activities|Conflict prevention and resolution, peace and security, activity unspecified or does not fit under any other applicable codes",ENVIRONMENTAL EDUCATION/TRAINING,"This project is part of CIDA's International Youth Internship Program (IYIP), funded by Canada's Youth Employment Strategy (YES). It is designed to offer young Canadian post-secondary graduates the opportunity to gain professional experience through international cooperation work. As a general rule, CIDA provides up to $15,000 per internship to Canadian organizations that manage the internship and recruit interns. / Ce projet fait partie du programme de stages internationaux pour les jeunes (PSIJ) de l'ACDI, programme financé par la Stratégie emploi jeunesse (SEJ) du gouvernement du Canada. Le programme offre à des jeunes Canadiennes et Canadiens récemment diplômés (collège ou université) une expérience professionnelle de travail pratique dans le domaine de la coopération internationale. L'ACDI verse normalement un maximum de 15 000 $ par stage à des organisations canadiennes qui gèrent les stages et recrutent les stagiaires.",S064805001,20102005130008,,26371,7472,0,2.4529217627645119E-2,0.0,0.0,2,22000,1,0,2,1,0,0,1,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,0.0,0.0 ,0.0,,D01,0.0,0.0,NATIONAL NGOs,,0.0,,1,1,0.0,0.0,,0
50053561,HOUSING PLAN AND URBAN RENOVATION IN THE HISTORICAL CENTRE OF LIMA,Spain,ES,Funding,MFA,,Extending,Hispano - Perovian Cooperation Fund,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,HOUSING PLAN AND URBAN RENOVATION IN THE HISTORICAL CENTRE OF LIMA,EL PROYECTO TIENE POR OBJETIVO CONTRIBUIR AL DESARROLLO SOCIAL Y ECONÓMICO DE LA POBLACIÓN A TRAVÉS DE LA RECUPERACIÓN Y GESTIÓN SOSTENIBLE DEL CENTRO HISTÓRICO DE LIMA,1725,2009001725,,169124,169124,0,0.167107645175,0.0,0.0,0,10000,1,0,2,1,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
50053562,PLAN FOR THE COMPREHENSIVE RENOVATION OF THE HISTORIC CENTER OF CUSCO,Spain,ES,Funding,MFA,,Extending,Hispano - Perovian Cooperation Fund,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,PLAN FOR THE COMPREHENSIVE RENOVATION OF THE HISTORIC CENTER OF CUSCO,EL PROYECTO TIENE POR OBJETIVO CONTRIBUIR AL DESARROLLO SOCIAL Y ECONÓMICO DE LA POBLACIÓN A TRAVÉS DE LA RECUPERACIÓN Y GESTIÓN SOSTENIBLE DEL CENTRO HISTÓRICO DE CUSCO,1722,2009001722,,225498,225498,0,0.222810193566,0.0,0.0,0,10000,1,0,2,1,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
906000442991,Clean Productive Environment - Clean Productive Environment,United States,,Funding,AID,,Extending,Government of Peru,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41020,Biosphere protection,,,CLEAN PRODUCTIVE ENVIRONMENT - CLEAN PRODUCTIVE ENVIRONMENT,"Improve sustainability of a productive and clean environment by reducing risks to the health of the workforce and the population in general, communities, and ecosystems from environmental pollution and other environmental risks associated with industrial and agricultural production, urbanization, energy use, transport, and other human activity.",76_150384,2013006951,,1704308,0,0,1.65,,,,10000,1,,2,,,,,South America,410,IV.1. General Environment Protection,41020,Biosphere protection,ODA Grants,110,,,,,,C01,,,"Public Sector (donor, recipient, other)",,,,,1,,,,
40654377,Second Programmatic Environmental Development Policy Loan,World Bank - International Bank for Reconstruction and Development (IBRD),,Funding,,,,Peru (Ministry of Economy & Finance),,Implementing,MINISTRY OF ECONOMY AND FINANCE::Borrower|MINISTRY OF ECONOMY AND FINANCE::Borrower|,Screen Scrape Adapter,,31/12/2012,,,http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116152,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41000,"General environmental protection, combinations of purposes",31320.01|41030.01|41020.03|32210.02|43030.05|41020.02|41010.02|41010.03,"Fishery development, activity unspecified or does not fit elsewhere in this group|Bio-diversity, activity unspecified or does not fit elsewhere in group|Marine pollution control|Mineral and mining sector policy, planning and programs|Urban infrastructure and services|Air pollution control|Environmental policy, laws, regulations and economic instruments|Institution capacity building, Environmental protection",,"The objective of the Second Programmatic Environmental Development Policy Loan (ENVDPL 2) Program is to support the government's efforts to strengthen environmental governance and institutions in Peru, and mainstream environmental sustainability in the development agenda of key sectors (mining, fisheries, and urban transport and energy). Within the scope of the ENVDPL program, this second ENVDPL is consistent with one of the key pillars of the 2006 Country Partnership Strategy (CPS) for Peru for FY07-FYI1 (and the 2009 CPS progress report) laying out a strategy to support the Government of Peru (GoP) to achieve its goals of sustained economic growth. The CPS recognizes the need to raise the profile of environmental issues in Peru by enhancing environmental public investments and strengthening the institutional framework. In support of CPS pillar one on economic growth, the ENVDPL program will contribute to making growth environmentally sustainable by supporting the environmental legal and institutional framework, biodiversity conservation, enhancing control over air and water pollution, improving the sustainability of the mining sector, and the sustainable management of fisheries resources. In addition, by supporting the policy instruments of the newly created Ministry of Environment (MINAM), the ENVDPL program will contribute to the modernization of the state institutions (CPS pillar three).  The core sectors and themes to be supported by this Development Policy Loan (DPL) were selected based on the following: (a) a level of national priority identified by the Country Environmental Analysis (CEA) and agreed on by Ministry of Economy and Finance (MEF) and MINAM; (b) supplementary support from other loans and grants; and (c) the level of sectoral support and commitment.",P116152,,,53839982,53839982,53839982.210408434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906000816165,Co-management Amazon Peru,Germany,,Funding,BMF,,Extending,GIZ,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41030,Bio-diversity,,,CO-MANAGEMENT AMAZON PERU,"The project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the Amazon region of Peru and to implement it in selected communal reserves for indigenous communities. Therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management.",12_IV+017_PER_G_Biod,2013011179,,0,1959572,0,0,0,,1,10000,1,0,2,0,,,2,South America,410,IV.1. General Environment Protection,41030,Bio-diversity,ODA Grants,110,,,,,0,C01,0,0,"Public Sector (donor, recipient, other)",,,,1,3,0,0,,
906000560705,"RECH : Ressources, milieux et leur biodiversité",France,,Funding,MEN,,Extending,Gouvernement du donneur,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41082,Environmental research,,,"RECH : RESSOURCES, MILIEUX ET LEUR BIODIVERSITÉ",Ressources et usages des eaux du sud,,2013227939,,11647,11647,0,0.011949017525225704,0,0,,11000,1,,2,,,,,South America,410,IV.1. General Environment Protection,41082,Environmental research,ODA Grants,110,,,,,0,D02,,,Donor government,,,,1,8,,,,
906000143807,Canadian Lutheran World Relief - Program 2008-2013 / Canadian Lutheran World Relief - Programme 2008-2013,Canada,,Funding,DFATD,,Extending,Canadian Lutheran World Relief,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,CANADIAN LUTHERAN WORLD RELIEF - PROGRAM 2008-2013 / CANADIAN LUTHERAN WORLD RELIEF - PROGRAMME 2008-2013,"The Canadian Lutheran World Relief (CLWR) program focuses on enabling women and men in disadvantaged communities to secure their rights and achieve greater control over their lives and livelihoods. It facilitates their participation in sustainable development activities, thereby empowering them to enhance their quality of life through sustainable livelihoods and increased human security. The program has three strategic objectives: (1) to strengthen just and democratic civil society and local government; (2) to support poverty reduction by building healthy, vibrant communities; and (3) to enhance gender equity programming and practices. CLWR works in partnership with the Lutheran World Federation in India, Mozambique, and Zambia; with Polytechnical Institute Tomas Katari - IPTK, Farmers Development Program - PRODEC, and Arado Foundation in Bolivia; and with Diaconia, Urpichally, and Comuniciones Aliadas in Peru. / Le programme du Canadian Lutheran World Relief (CLWR) met l'accent sur l'habilitation des femmes et des hommes dans les collectivités défavorisées afin qu'ils puissent affirmer leurs droits et avoir un plus grand contrôle sur leur vie et leurs moyens de subsistance. Pour ce faire, le programme facilite leur participation à des activités de développement durable, ce qui leur donne les moyens d'améliorer leur qualité de vie grâce à des moyens de subsistance viables et une sécurité humaine accrue. Le programme compte trois objectifs stratégiques : 1) renforcer une société civile et une administration locale justes et démocratiques; 2) oeuvrer à la réduction de la pauvreté par la création de collectivités dynamiques et saines; 3) améliorer les programmes et les pratiques qui prônent l'égalité entre les sexes. CLWR collabore avec le Lutheran World Federation en Inde, au Mozambique et en Zambie; avec l'Institut polytechnique Tomas Katari (IPTK), le PRODEC (Programme de développement des agriculteurs) et la Fondation Arado en Bolivie; avec Diaconia, Urpichally et Comuniciones Aliadas au Pérou.",S064236PRG,20080004040040,,0,3960,0,0,0,0,1,22000,1,0,2,1,0,,0,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,0,D01,0,0,National NGOs,,,,1,3,0,0,,0
906000803272,Reform Programme Environment,Germany,,Funding,KFW,,Extending,Recipient Government,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41030,Bio-diversity,11182.02|11182.01|11130.01|43040.01,"Research and studies on education effectiveness, relevance and quality|Educational research, activity unspecified or does not fit elsewhere in group|Teacher training, level unspecified, activities|Rural development, activity unspecified or does not fit elsewhere in this group ",REFORM PROGRAMME ENVIRONMENT,Contribution supports the Peruvian government in executing a reform regarding environmental policies. These policies shall introduce principles for an improved ecological sustainability.,201065218,2013002218,,0,0,0,0,0,,1,12000,1,0,2,1,,,2,South America,410,IV.1. General Environment Protection,41030,Bio-diversity,ODA Loans,410,,,,,0,A02,0,0,Recipient government,,,,,3,0.7695167300000001,27.88104089,,0
50118239,Programa de Adaptación Climatico,Switzerland,CH,Funding,SDC,,Extending,NATIONAL NGOs,,Implementing,,OECD,1/1/2007,31/12/2012,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,32120.01,"Industrial development, activity unspecified or does not fit elsewhere in group",ENVIRONMENTAL POLICY AND ADMIN. MGMT,,7F-05409.02.01,2007002366,,5526666,3067261,0,4.48835316911,,,0,22000,1,0,2,0,0,2,0,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,,,,NATIONAL NGOs,,,,,3,,,,
906000603473,Own program: Internships. Improvement of the life quality of rural settlements through environmental education and links between rural and urban zones,Spain,,Funding,UNIV,,Extending,Valencia Politechnical University,,Implementing,,OECD 2013,,,,,,READY,114|430|410,Post-secondary education|MULTISECTOR|GENERAL ENVIRONMENTAL PROTECTION,11420,Higher education,11420.01|11420.02|41081.01|43040.05,"Post-secondary education, activity unspecified or does not fit elsewhere in group|Post-secondary education, policy and administrative management|All environmental education/training activities|Rural infrastructure and services",OWN PROGRAM: INTERNSHIPS. IMPROVEMENT OF THE LIFE QUALITY OF RURAL SETTLEMENTS THROUGH ENVIRONMENTAL EDUCATION AND LINKS BETWEEN RURAL AND URBAN ZONES,"Los objetivos iniciales se dividen en dos. El primero y más importante es el establecimiento de un programa de educación ambiental en la escuela Mater Admirabilis de Lima y la consecuente sensibilización ambiental del alumnado. Por otra parte se quería establecer una cooperación con otra escuela de menos recursos ubicada en Cieneguilla. La escuela Mater Admirabilis tiene muy buena predisposición por parte de la dirección y mucho interés en desarrollar la conciencia ambiental entre sus alumnos. Por otra parte ya realizaban colaboraciones con escuelas de zonas rurales más desfavorecidas para disfrutar de un aprendizaje mutuo entre los alumnos. El objetivo primordial era establecer un programa de educación ambiental en la escuela, y como objetivo secundario intentar replicar este plan en una escuela más desfavorecida y establecer la colaboración entre ambas.",009-064443-1,2013001489,,1727,1727,0,0,0.0017923526287838558,0,0,51000,1,0,2,0,0,,1,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,,,,,D02,,,"University, college or other teaching institution, research institute or think-tank",,,,1,1,,,,
906000604771,"10-CO1-047/ACSUR/Bolivia y Peru/$total initial 4,55m€/Exigency DESC y Environmental.",Spain,,Funding,AECID,,Extending,ACSUR-Las Segovias. Association for the cooperation with the South.,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41005,"General environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes",41005.01,"General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes","10-CO1-047/ACSUR/BOLIVIA Y PERU/$TOTAL INITIAL 4,55M€/EXIGENCY DESC Y ENVIRONMENTAL.","10-CO1-047/ACSUR/Bolivia y Perú/$total inicial 4,55m?/Exigibilidad DESC y Ambientales",009-076515-2,2013004116b,,0,652359,0,0,0,0,0,22000,1,1,2,0,0,,1,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,,C01,,,National NGOs,,,,,3,,,,
